Date,StoreID,ProductID,QuantitySold,SalesPrice,HasPromotion,Category,ShelfLife,UnitPrice,Region,Size,FootfallCategory,Temperature,Rainfall,IsUnseasonablyWarm,CompetitorPriceIndex,PromoIntensity,DiscountPct,ExpectedUplift,DayOfWeek,IsWeekend,Month,Week,DayOfMonth,Lag7_Sales,Lag14_Sales,RollingMean7
2025-10-15,S006,SKU_ROO01,14,1.41,0,Root Vegetables,14,1.409652721226642,South East,Extra,Medium,14.8,3.1,0,1.0,0.0,0.0,0.0,2,0,10,42,15,15.0,17.0,17.142857142857142
2025-10-16,S006,SKU_ROO01,12,1.41,0,Root Vegetables,14,1.409652721226642,South East,Extra,Medium,19.6,2.6,0,1.0,0.0,0.0,0.0,3,0,10,42,16,17.0,14.0,16.428571428571427
2025-10-17,S006,SKU_ROO01,15,1.41,0,Root Vegetables,14,1.409652721226642,South East,Extra,Medium,16.1,1.9,0,1.0,0.0,0.0,0.0,4,0,10,42,17,26.0,16.0,14.857142857142858
2025-10-18,S006,SKU_ROO01,11,1.41,0,Root Vegetables,14,1.409652721226642,South East,Extra,Medium,18.0,1.3,0,1.0,0.0,0.0,0.0,5,1,10,42,18,18.0,19.0,13.857142857142858
2025-10-19,S006,SKU_ROO01,7,1.41,0,Root Vegetables,14,1.409652721226642,South East,Extra,Medium,21.0,4.3,0,1.0,0.0,0.0,0.0,6,1,10,42,19,14.0,9.0,12.857142857142858
2025-09-22,S006,SKU_ROO02,8,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,8.0
2025-09-23,S006,SKU_ROO02,16,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,18.9,1.2,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,12.0
2025-09-24,S006,SKU_ROO02,10,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,16.0,3.1,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,11.333333333333334
2025-09-25,S006,SKU_ROO02,17,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,18.5,1.2,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,12.75
2025-09-26,S006,SKU_ROO02,10,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,15.4,3.3,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,12.2
2025-09-27,S006,SKU_ROO02,18,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,19.3,2.9,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,13.166666666666666
2025-09-28,S006,SKU_ROO02,14,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,21.7,1.4,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,13.285714285714286
2025-09-29,S006,SKU_ROO02,16,1.41,1,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,14.9,1.0,0,1.0,0.0,0.1,1.3,0,0,9,40,29,8.0,,14.428571428571429
2025-09-30,S006,SKU_ROO02,17,1.41,1,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,17.9,2.4,0,1.0,0.0,0.1,1.3,1,0,9,40,30,16.0,,14.571428571428571
2025-10-01,S006,SKU_ROO02,14,1.41,1,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,17.5,2.5,0,1.0,0.0,0.1,1.3,2,0,10,40,1,10.0,,15.142857142857142
2025-10-02,S006,SKU_ROO02,15,1.41,1,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,15.5,4.2,0,1.0,0.0,0.1,1.3,3,0,10,40,2,17.0,,14.857142857142858
2025-10-03,S006,SKU_ROO02,20,1.41,1,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,17.8,3.7,0,1.0,0.0,0.1,1.3,4,0,10,40,3,10.0,,16.285714285714285
2025-10-04,S006,SKU_ROO02,14,1.41,1,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,18.7,3.7,0,1.0,0.0,0.1,1.3,5,1,10,40,4,18.0,,15.714285714285714
2025-10-05,S006,SKU_ROO02,23,1.41,1,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,19.1,3.7,0,1.0,0.0,0.1,1.3,6,1,10,40,5,14.0,,17.0
2025-10-06,S006,SKU_ROO02,18,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,19.3,4.0,0,1.0,0.0,0.0,0.0,0,0,10,41,6,16.0,8.0,17.285714285714285
2025-10-07,S006,SKU_ROO02,14,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,18.4,3.1,0,1.0,0.0,0.0,0.0,1,0,10,41,7,17.0,16.0,16.857142857142858
2025-10-08,S006,SKU_ROO02,14,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,17.8,4.2,0,1.0,0.0,0.0,0.0,2,0,10,41,8,14.0,10.0,16.857142857142858
2025-10-09,S006,SKU_ROO02,9,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,16.6,4.7,0,1.0,0.0,0.0,0.0,3,0,10,41,9,15.0,17.0,16.0
2025-10-10,S006,SKU_ROO02,14,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,17.9,0.0,0,1.0,0.0,0.0,0.0,4,0,10,41,10,20.0,10.0,15.142857142857142
2025-10-11,S006,SKU_ROO02,17,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,18.3,2.0,0,1.0,0.0,0.0,0.0,5,1,10,41,11,14.0,18.0,15.571428571428571
2025-10-12,S006,SKU_ROO02,16,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,19.7,2.0,0,1.0,0.0,0.0,0.0,6,1,10,41,12,23.0,14.0,14.571428571428571
2025-10-13,S006,SKU_ROO02,13,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,17.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,18.0,16.0,13.857142857142858
2025-10-14,S006,SKU_ROO02,24,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,17.1,0.0,0,1.0,0.0,0.0,0.0,1,0,10,42,14,14.0,17.0,15.285714285714286
2025-10-15,S006,SKU_ROO02,15,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,14.8,3.1,0,1.0,0.0,0.0,0.0,2,0,10,42,15,14.0,14.0,15.428571428571429
2025-10-16,S006,SKU_ROO02,17,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,19.6,2.6,0,1.0,0.0,0.0,0.0,3,0,10,42,16,9.0,15.0,16.571428571428573
2025-10-17,S006,SKU_ROO02,11,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,16.1,1.9,0,1.0,0.0,0.0,0.0,4,0,10,42,17,14.0,20.0,16.142857142857142
2025-10-18,S006,SKU_ROO02,19,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,18.0,1.3,0,1.0,0.0,0.0,0.0,5,1,10,42,18,17.0,14.0,16.428571428571427
2025-10-19,S006,SKU_ROO02,14,1.57,0,Root Vegetables,14,1.568702150412296,South East,Extra,Medium,21.0,4.3,0,1.0,0.0,0.0,0.0,6,1,10,42,19,16.0,23.0,16.142857142857142
2025-09-22,S006,SKU_ROO03,15,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,15.0
2025-09-23,S006,SKU_ROO03,18,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,18.9,1.2,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,16.5
2025-09-24,S006,SKU_ROO03,12,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,16.0,3.1,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,15.0
2025-09-25,S006,SKU_ROO03,17,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,18.5,1.2,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,15.5
2025-09-26,S006,SKU_ROO03,15,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,15.4,3.3,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,15.4
2025-09-27,S006,SKU_ROO03,17,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,19.3,2.9,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,15.666666666666666
2025-09-28,S006,SKU_ROO03,19,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,21.7,1.4,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,16.142857142857142
2025-09-29,S006,SKU_ROO03,15,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,14.9,1.0,0,1.0,0.0,0.0,0.0,0,0,9,40,29,15.0,,16.142857142857142
2025-09-30,S006,SKU_ROO03,15,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,17.9,2.4,0,1.0,0.0,0.0,0.0,1,0,9,40,30,18.0,,15.714285714285714
2025-10-01,S006,SKU_ROO03,9,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,17.5,2.5,0,1.0,0.0,0.0,0.0,2,0,10,40,1,12.0,,15.285714285714286
2025-10-02,S006,SKU_ROO03,16,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,15.5,4.2,0,1.0,0.0,0.0,0.0,3,0,10,40,2,17.0,,15.142857142857142
2025-10-03,S006,SKU_ROO03,15,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,17.8,3.7,0,1.0,0.0,0.0,0.0,4,0,10,40,3,15.0,,15.142857142857142
2025-10-04,S006,SKU_ROO03,16,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,18.7,3.7,0,1.0,0.0,0.0,0.0,5,1,10,40,4,17.0,,15.0
2025-10-05,S006,SKU_ROO03,17,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,19.1,3.7,0,1.0,0.0,0.0,0.0,6,1,10,40,5,19.0,,14.714285714285714
2025-10-06,S006,SKU_ROO03,21,1.23,1,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,19.3,4.0,0,1.0,0.0,0.2,1.3,0,0,10,41,6,15.0,15.0,15.571428571428571
2025-10-07,S006,SKU_ROO03,14,1.23,1,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,18.4,3.1,0,1.0,0.0,0.2,1.3,1,0,10,41,7,15.0,18.0,15.428571428571429
2025-10-08,S006,SKU_ROO03,11,1.23,1,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,17.8,4.2,0,1.0,0.0,0.2,1.3,2,0,10,41,8,9.0,12.0,15.714285714285714
2025-10-09,S006,SKU_ROO03,17,1.23,1,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,16.6,4.7,0,1.0,0.0,0.2,1.3,3,0,10,41,9,16.0,17.0,15.857142857142858
2025-10-10,S006,SKU_ROO03,21,1.23,1,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,17.9,0.0,0,1.0,0.0,0.2,1.3,4,0,10,41,10,15.0,15.0,16.714285714285715
2025-10-11,S006,SKU_ROO03,19,1.23,1,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,18.3,2.0,0,1.0,0.0,0.2,1.3,5,1,10,41,11,16.0,17.0,17.142857142857142
2025-10-12,S006,SKU_ROO03,25,1.23,1,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,19.7,2.0,0,1.0,0.0,0.2,1.3,6,1,10,41,12,17.0,19.0,18.285714285714285
2025-10-13,S006,SKU_ROO03,18,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,17.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,21.0,15.0,17.857142857142858
2025-10-14,S006,SKU_ROO03,10,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,17.1,0.0,0,1.0,0.0,0.0,0.0,1,0,10,42,14,14.0,15.0,17.285714285714285
2025-10-15,S006,SKU_ROO03,12,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,14.8,3.1,0,1.0,0.0,0.0,0.0,2,0,10,42,15,11.0,9.0,17.428571428571427
2025-10-16,S006,SKU_ROO03,12,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,19.6,2.6,0,1.0,0.0,0.0,0.0,3,0,10,42,16,17.0,16.0,16.714285714285715
2025-10-17,S006,SKU_ROO03,14,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,16.1,1.9,0,1.0,0.0,0.0,0.0,4,0,10,42,17,21.0,15.0,15.714285714285714
2025-10-18,S006,SKU_ROO03,14,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,18.0,1.3,0,1.0,0.0,0.0,0.0,5,1,10,42,18,19.0,16.0,15.0
2025-10-19,S006,SKU_ROO03,16,1.53,0,Root Vegetables,14,1.531787992434303,South East,Extra,Medium,21.0,4.3,0,1.0,0.0,0.0,0.0,6,1,10,42,19,25.0,17.0,13.714285714285714
2025-09-22,S006,SKU_ROO04,12,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,12.0
2025-09-23,S006,SKU_ROO04,21,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,18.9,1.2,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,16.5
2025-09-24,S006,SKU_ROO04,12,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,16.0,3.1,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,15.0
2025-09-25,S006,SKU_ROO04,14,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,18.5,1.2,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,14.75
2025-09-26,S006,SKU_ROO04,17,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,15.4,3.3,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,15.2
2025-09-27,S006,SKU_ROO04,14,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,19.3,2.9,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,15.0
2025-09-28,S006,SKU_ROO04,9,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,21.7,1.4,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,14.142857142857142
2025-09-29,S006,SKU_ROO04,14,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,14.9,1.0,0,1.0,0.0,0.0,0.0,0,0,9,40,29,12.0,,14.428571428571429
2025-09-30,S006,SKU_ROO04,8,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,17.9,2.4,0,1.0,0.0,0.0,0.0,1,0,9,40,30,21.0,,12.571428571428571
2025-10-01,S006,SKU_ROO04,15,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,17.5,2.5,0,1.0,0.0,0.0,0.0,2,0,10,40,1,12.0,,13.0
2025-10-02,S006,SKU_ROO04,13,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,15.5,4.2,0,1.0,0.0,0.0,0.0,3,0,10,40,2,14.0,,12.857142857142858
2025-10-03,S006,SKU_ROO04,13,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,17.8,3.7,0,1.0,0.0,0.0,0.0,4,0,10,40,3,17.0,,12.285714285714286
2025-10-04,S006,SKU_ROO04,23,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,18.7,3.7,0,1.0,0.0,0.0,0.0,5,1,10,40,4,14.0,,13.571428571428571
2025-10-05,S006,SKU_ROO04,10,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,19.1,3.7,0,1.0,0.0,0.0,0.0,6,1,10,40,5,9.0,,13.714285714285714
2025-10-06,S006,SKU_ROO04,10,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,19.3,4.0,0,1.0,0.0,0.0,0.0,0,0,10,41,6,14.0,12.0,13.142857142857142
2025-10-07,S006,SKU_ROO04,23,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,18.4,3.1,0,1.0,0.0,0.0,0.0,1,0,10,41,7,8.0,21.0,15.285714285714286
2025-10-08,S006,SKU_ROO04,13,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,17.8,4.2,0,1.0,0.0,0.0,0.0,2,0,10,41,8,15.0,12.0,15.0
2025-10-09,S006,SKU_ROO04,14,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,16.6,4.7,0,1.0,0.0,0.0,0.0,3,0,10,41,9,13.0,14.0,15.142857142857142
2025-10-10,S006,SKU_ROO04,16,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,17.9,0.0,0,1.0,0.0,0.0,0.0,4,0,10,41,10,13.0,17.0,15.571428571428571
2025-10-11,S006,SKU_ROO04,17,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,18.3,2.0,0,1.0,0.0,0.0,0.0,5,1,10,41,11,23.0,14.0,14.714285714285714
2025-10-12,S006,SKU_ROO04,15,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,19.7,2.0,0,1.0,0.0,0.0,0.0,6,1,10,41,12,10.0,9.0,15.428571428571429
2025-10-13,S006,SKU_ROO04,22,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,17.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,10.0,14.0,17.142857142857142
2025-10-14,S006,SKU_ROO04,11,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,17.1,0.0,0,1.0,0.0,0.0,0.0,1,0,10,42,14,23.0,8.0,15.428571428571429
2025-10-15,S006,SKU_ROO04,17,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,14.8,3.1,0,1.0,0.0,0.0,0.0,2,0,10,42,15,13.0,15.0,16.0
2025-10-16,S006,SKU_ROO04,12,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,19.6,2.6,0,1.0,0.0,0.0,0.0,3,0,10,42,16,14.0,13.0,15.714285714285714
2025-10-17,S006,SKU_ROO04,17,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,16.1,1.9,0,1.0,0.0,0.0,0.0,4,0,10,42,17,16.0,13.0,15.857142857142858
2025-10-18,S006,SKU_ROO04,17,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,18.0,1.3,0,1.0,0.0,0.0,0.0,5,1,10,42,18,17.0,23.0,15.857142857142858
2025-10-19,S006,SKU_ROO04,20,1.46,0,Root Vegetables,14,1.457539718563282,South East,Extra,Medium,21.0,4.3,0,1.0,0.0,0.0,0.0,6,1,10,42,19,15.0,10.0,16.571428571428573
2025-09-22,S006,SKU_TOM01,21,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,21.0
2025-09-23,S006,SKU_TOM01,27,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,18.9,1.2,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,24.0
2025-09-24,S006,SKU_TOM01,21,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,16.0,3.1,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,23.0
2025-09-25,S006,SKU_TOM01,16,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,18.5,1.2,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,21.25
2025-09-26,S006,SKU_TOM01,17,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,15.4,3.3,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,20.4
2025-09-27,S006,SKU_TOM01,21,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,19.3,2.9,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,20.5
2025-09-28,S006,SKU_TOM01,13,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,21.7,1.4,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,19.428571428571427
2025-09-29,S006,SKU_TOM01,14,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,14.9,1.0,0,1.0,0.0,0.0,0.0,0,0,9,40,29,21.0,,18.428571428571427
2025-09-30,S006,SKU_TOM01,17,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,17.9,2.4,0,1.0,0.0,0.0,0.0,1,0,9,40,30,27.0,,17.0
2025-10-01,S006,SKU_TOM01,13,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,17.5,2.5,0,1.0,0.0,0.0,0.0,2,0,10,40,1,21.0,,15.857142857142858
2025-10-02,S006,SKU_TOM01,21,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,15.5,4.2,0,1.0,0.0,0.0,0.0,3,0,10,40,2,16.0,,16.571428571428573
2025-10-03,S006,SKU_TOM01,18,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,17.8,3.7,0,1.0,0.0,0.0,0.0,4,0,10,40,3,17.0,,16.714285714285715
2025-10-04,S006,SKU_TOM01,26,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,18.7,3.7,0,1.0,0.0,0.0,0.0,5,1,10,40,4,21.0,,17.428571428571427
2025-10-05,S006,SKU_TOM01,18,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,19.1,3.7,0,1.0,0.0,0.0,0.0,6,1,10,40,5,13.0,,18.142857142857142
2025-10-06,S006,SKU_TOM01,19,1.6,1,Tomatoes,6,2.138882051711225,South East,Extra,Medium,19.3,4.0,0,1.0,0.0,0.25,1.3,0,0,10,41,6,14.0,21.0,18.857142857142858
2025-10-07,S006,SKU_TOM01,19,1.6,1,Tomatoes,6,2.138882051711225,South East,Extra,Medium,18.4,3.1,0,1.0,0.0,0.25,1.3,1,0,10,41,7,17.0,27.0,19.142857142857142
2025-10-08,S006,SKU_TOM01,21,1.6,1,Tomatoes,6,2.138882051711225,South East,Extra,Medium,17.8,4.2,0,1.0,0.0,0.25,1.3,2,0,10,41,8,13.0,21.0,20.285714285714285
2025-10-09,S006,SKU_TOM01,23,1.6,1,Tomatoes,6,2.138882051711225,South East,Extra,Medium,16.6,4.7,0,1.0,0.0,0.25,1.3,3,0,10,41,9,21.0,16.0,20.571428571428573
2025-10-10,S006,SKU_TOM01,25,1.6,1,Tomatoes,6,2.138882051711225,South East,Extra,Medium,17.9,0.0,0,1.0,0.0,0.25,1.3,4,0,10,41,10,18.0,17.0,21.571428571428573
2025-10-11,S006,SKU_TOM01,20,1.6,1,Tomatoes,6,2.138882051711225,South East,Extra,Medium,18.3,2.0,0,1.0,0.0,0.25,1.3,5,1,10,41,11,26.0,21.0,20.714285714285715
2025-10-12,S006,SKU_TOM01,27,1.6,1,Tomatoes,6,2.138882051711225,South East,Extra,Medium,19.7,2.0,0,1.0,0.0,0.25,1.3,6,1,10,41,12,18.0,13.0,22.0
2025-10-13,S006,SKU_TOM01,20,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,17.1,0.0,0,1.0,0.0,0.0,0.0,0,0,10,42,13,19.0,14.0,22.142857142857142
2025-10-14,S006,SKU_TOM01,21,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,17.1,0.0,0,1.0,0.0,0.0,0.0,1,0,10,42,14,19.0,17.0,22.428571428571427
2025-10-15,S006,SKU_TOM01,18,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,14.8,3.1,0,1.0,0.0,0.0,0.0,2,0,10,42,15,21.0,13.0,22.0
2025-10-16,S006,SKU_TOM01,16,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,19.6,2.6,0,1.0,0.0,0.0,0.0,3,0,10,42,16,23.0,21.0,21.0
2025-10-17,S006,SKU_TOM01,15,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,16.1,1.9,0,1.0,0.0,0.0,0.0,4,0,10,42,17,25.0,18.0,19.571428571428573
2025-10-18,S006,SKU_TOM01,15,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,18.0,1.3,0,1.0,0.0,0.0,0.0,5,1,10,42,18,20.0,26.0,18.857142857142858
2025-10-19,S006,SKU_TOM01,12,2.14,0,Tomatoes,6,2.138882051711225,South East,Extra,Medium,21.0,4.3,0,1.0,0.0,0.0,0.0,6,1,10,42,19,27.0,18.0,16.714285714285715
2025-09-22,S006,SKU_TOM02,15,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,15.1,0.0,0,1.0,0.0,0.0,0.0,0,0,9,39,22,,,15.0
2025-09-23,S006,SKU_TOM02,20,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,18.9,1.2,0,1.0,0.0,0.0,0.0,1,0,9,39,23,,,17.5
2025-09-24,S006,SKU_TOM02,16,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,16.0,3.1,0,1.0,0.0,0.0,0.0,2,0,9,39,24,,,17.0
2025-09-25,S006,SKU_TOM02,15,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,18.5,1.2,0,1.0,0.0,0.0,0.0,3,0,9,39,25,,,16.5
2025-09-26,S006,SKU_TOM02,28,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,15.4,3.3,0,1.0,0.0,0.0,0.0,4,0,9,39,26,,,18.8
2025-09-27,S006,SKU_TOM02,21,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,19.3,2.9,0,1.0,0.0,0.0,0.0,5,1,9,39,27,,,19.166666666666668
2025-09-28,S006,SKU_TOM02,18,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,21.7,1.4,0,1.0,0.0,0.0,0.0,6,1,9,39,28,,,19.0
2025-09-29,S006,SKU_TOM02,10,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,14.9,1.0,0,1.0,0.0,0.0,0.0,0,0,9,40,29,15.0,,18.285714285714285
2025-09-30,S006,SKU_TOM02,15,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,17.9,2.4,0,1.0,0.0,0.0,0.0,1,0,9,40,30,20.0,,17.571428571428573
2025-10-01,S006,SKU_TOM02,21,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,17.5,2.5,0,1.0,0.0,0.0,0.0,2,0,10,40,1,16.0,,18.285714285714285
2025-10-02,S006,SKU_TOM02,12,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,15.5,4.2,0,1.0,0.0,0.0,0.0,3,0,10,40,2,15.0,,17.857142857142858
2025-10-03,S006,SKU_TOM02,17,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,17.8,3.7,0,1.0,0.0,0.0,0.0,4,0,10,40,3,28.0,,16.285714285714285
2025-10-04,S006,SKU_TOM02,22,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,18.7,3.7,0,1.0,0.0,0.0,0.0,5,1,10,40,4,21.0,,16.428571428571427
2025-10-05,S006,SKU_TOM02,21,2.05,0,Tomatoes,6,2.054690922022358,South East,Extra,Medium,19.1,3.7,0,1.0,0.0,0.0,0.0,6,1,10,40,5,18.0,,16.857142857142858
2025-10-06,S006,SKU_TOM02,16,1.54,1,Tomatoes,6,2.054690922022358,South East,Extra,Medium,19.3,4.0,0,1.0,0.0,0.25,1.3,0,0,10,41,6,10.0,15.0,17.714285714285715
